frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
34,1.8889,histogram,pid,0,1,0,0.0278,156.0073,4.3931,307.6216,-3.9927,-3.9698,-0.1561,STOP,-0.0998,-0.0579,0.0016,0.0,0.0,28.6985,15.2703,65.4866,0.4402,1.0116,0.4053,1.4113,0.0513,4.4241,0.144,39.0256
35,1.9066,histogram,pid,0,1,0,0.0319,156.2727,4.9308,307.6147,-3.7273,-3.897,-0.1505,STOP,-0.0932,-0.0601,0.0027,0.0,0.0,29.4309,61.5164,16.2558,0.4441,1.0599,0.4057,2.7521,0.0679,4.8069,0.1781,0.0
36,1.9234,histogram,pid,0,1,0,0.0319,156.2727,4.9308,307.6147,-3.7273,-3.8461,-0.152,STOP,-0.0932,-0.0607,0.0019,0.0,0.0,46.2497,18.7833,53.2389,0.4332,1.055,0.4212,1.439,0.0562,4.1826,0.1622,0.0
37,1.9907,histogram,pid,0,1,0,0.0292,156.027,4.4394,307.6147,-3.973,-3.8842,-0.1651,STOP,-0.0993,-0.0613,-0.0044,0.0,0.0,29.7929,15.9259,62.791,0.4346,1.054,0.4311,2.4295,0.0476,4.6104,0.1418,43.0107
38,2.0064,histogram,pid,0,1,0,0.0347,156.2456,4.8872,307.604,-3.7544,-3.8452,-0.1594,STOP,-0.0939,-0.0637,-0.0019,0.0,0.0,32.1671,67.2775,14.8638,0.427,1.0726,0.392,1.7768,0.0533,3.716,0.1431,0.0
39,2.0221,histogram,pid,0,1,0,0.0292,156.054,4.4933,307.6147,-3.946,-3.8755,-0.1689,STOP,-0.0987,-0.0642,-0.006,0.0,0.0,24.1632,15.2598,65.5315,0.4835,1.0139,0.3979,1.9091,0.052,3.8781,0.2267,0.0
40,2.0843,histogram,pid,0,1,0,0.0292,156.054,4.4933,307.6147,-3.946,-3.8966,-0.1677,STOP,-0.0987,-0.0648,-0.0042,0.0,0.0,39.3968,16.2224,61.6432,0.4385,1.1262,0.405,1.1045,0.0514,3.753,0.1444,40.2252
41,2.1008,histogram,pid,0,1,0,0.0361,156.3307,5.0643,307.5971,-3.6693,-3.8284,-0.1601,STOP,-0.0917,-0.067,-0.0013,0.0,0.0,38.0146,63.2529,15.8096,0.4311,1.0386,0.4018,1.2444,0.0494,3.8747,0.1556,0.0
42,2.1166,histogram,pid,0,1,0,0.0194,155.9524,4.3083,307.5966,-4.0476,-3.8942,-0.1789,STOP,-0.1012,-0.0676,-0.0101,0.0,0.0,23.643,15.4556,64.7014,0.4503,1.0866,0.411,1.4073,0.0503,3.9603,0.1543,0.0
43,2.1857,histogram,pid,0,1,0,0.0194,155.9524,4.3083,307.5966,-4.0476,-3.9402,-0.1765,STOP,-0.1012,-0.0682,-0.0071,0.0,0.0,41.4882,16.6306,60.1302,0.5031,1.4856,0.594,1.349,0.0592,4.5327,0.1834,45.0857
