frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
46,6.5337,histogram,pid,0,1,0,0.1958,159.1753,10.9475,307.403,-0.8247,-0.8173,-0.0351,STOP,-0.0206,-0.0144,-0.0001,0.0,0.0,35.8781,30.1809,33.1335,0.4503,0.7224,0.4504,1.3949,0.0637,4.9483,0.1514,0.0
47,6.5506,histogram,pid,0,1,0,0.1958,159.1753,10.9475,307.403,-0.8247,-0.8196,-0.0352,STOP,-0.0206,-0.0145,-0.0001,0.0,0.0,52.6892,16.9878,58.8658,0.4573,1.2123,0.428,1.2488,0.0526,4.4663,0.1668,0.0
48,6.5679,histogram,pid,0,1,0,0.1958,159.2026,10.961,307.4442,-0.7974,-0.8129,-0.034,STOP,-0.0199,-0.0146,0.0006,0.0,0.0,26.0655,16.6236,60.1553,0.5398,1.0742,0.4325,1.3699,0.0554,5.1108,0.1646,0.0
49,6.6065,histogram,pid,0,1,0,0.1958,159.2026,10.961,307.4442,-0.7974,-0.8083,-0.0343,STOP,-0.0199,-0.0148,0.0004,0.0,0.0,46.8881,20.7894,48.1014,0.7521,1.0434,0.4547,1.4582,0.061,4.8645,0.1578,12.7465
50,6.6254,histogram,pid,0,1,0,0.1958,159.065,10.758,307.3719,-0.935,-0.8463,-0.0397,STOP,-0.0234,-0.0151,-0.0012,0.0,0.0,30.9564,35.7537,27.9691,0.4439,1.0389,0.4239,1.775,0.0568,5.5482,0.325,0.0
51,6.6433,histogram,pid,0,1,0,0.1958,159.065,10.758,307.3719,-0.935,-0.8729,-0.0395,STOP,-0.0234,-0.0153,-0.0008,0.0,0.0,48.8568,18.9685,52.7189,0.4525,1.1751,0.4451,1.5864,0.0616,4.6331,0.157,0.0
52,6.6636,histogram,pid,0,1,0,0.1958,159.1011,10.8965,307.3056,-0.8989,-0.8807,-0.0378,STOP,-0.0225,-0.0154,0.0002,0.0,0.0,33.7497,18.6343,53.6644,0.6545,1.1186,1.5486,1.3137,0.0519,5.5247,0.1524,0.0
53,6.6941,histogram,pid,0,1,0,0.1958,159.1629,10.9709,307.3549,-0.8371,-0.8676,-0.0352,STOP,-0.0209,-0.0156,0.0013,0.0,0.0,24.1301,19.4274,51.4737,0.4288,0.6387,0.4039,0.8989,0.0489,4.8727,0.1587,9.8292
54,6.7113,histogram,pid,0,1,0,0.1958,159.1629,10.9709,307.3549,-0.8371,-0.8585,-0.0359,STOP,-0.0209,-0.0158,0.0009,0.0,0.0,55.2144,30.9325,32.3284,0.6936,0.647,0.3876,0.8783,0.0473,4.7102,0.1728,0.0
55,6.7286,histogram,pid,0,1,0,0.1958,159.136,10.8896,307.3825,-0.864,-0.8601,-0.0375,STOP,-0.0216,-0.016,0.0,0.0,0.0,25.2449,16.4269,60.8757,0.4313,1.1631,0.5255,1.7525,0.0502,4.4531,0.1437,0.0
56,6.7468,histogram,pid,0,1,0,0.1958,159.1584,10.9346,307.3822,-0.8416,-0.8546,-0.0367,STOP,-0.021,-0.0161,0.0005,0.0,0.0,27.5514,17.9546,55.696,0.4464,1.0366,0.3926,2.2841,0.0501,4.4157,0.183,0.0
57,6.7773,histogram,pid,0,1,0,0.1958,159.1584,10.9346,307.3822,-0.8416,-0.8507,-0.0369,STOP,-0.021,-0.0162,0.0003,0.0,0.0,44.0484,17.1253,58.3932,0.4739,1.0078,0.3964,2.2171,0.0486,3.8678,0.1931,8.562
58,6.7937,histogram,pid,0,1,0,0.1972,159.1435,10.8878,307.3992,-0.8565,-0.8524,-0.0379,STOP,-0.0214,-0.0165,0.0001,0.0,0.0,43.759,30.522,32.7632,0.4375,1.0162,0.5842,1.3981,0.0556,4.3705,0.1553,0.0
59,6.8106,histogram,pid,0,1,0,0.1958,159.1412,10.9106,307.3719,-0.8588,-0.8543,-0.0381,STOP,-0.0215,-0.0166,-0.0,0.0,0.0,27.2137,16.2128,61.6798,0.4254,1.0679,0.5259,1.3504,0.0591,4.9923,0.1849,0.0
60,6.8273,histogram,pid,0,1,0,0.1958,159.1412,10.9106,307.3719,-0.8588,-0.8557,-0.0382,STOP,-0.0215,-0.0168,-0.0,0.0,0.0,43.9262,17.4285,57.3772,0.521,1.0409,0.4267,1.294,0.0526,4.3921,0.151,0.0
61,6.8615,histogram,pid,0,1,0,0.1958,159.2121,10.9876,307.4367,-0.7879,-0.8353,-0.035,STOP,-0.0197,-0.0169,0.0016,0.0,0.0,28.0056,16.7232,59.7971,0.4505,1.0771,0.4003,2.0165,0.0557,4.8061,0.1716,11.5692
62,6.8792,histogram,pid,0,1,0,0.1972,159.1933,10.9388,307.4478,-0.8067,-0.8267,-0.0364,STOP,-0.0202,-0.0171,0.0009,0.0,0.0,29.877,33.662,29.7071,0.4302,1.0511,0.5472,1.5292,0.0526,5.5771,0.1706,0.0
63,6.8969,histogram,pid,0,1,0,0.1972,159.1933,10.9388,307.4478,-0.8067,-0.8207,-0.0368,STOP,-0.0202,-0.0173,0.0006,0.0,0.0,47.6507,18.4761,54.124,0.4553,1.1051,0.4379,2.0037,0.0537,4.5406,0.1618,0.0
64,6.9146,histogram,pid,0,1,0,0.1944,159.2069,10.9841,307.4298,-0.7931,-0.8124,-0.0365,STOP,-0.0198,-0.0174,0.0007,0.0,0.0,33.147,17.8355,56.0678,0.4352,1.1991,0.4125,1.408,0.0517,4.9133,0.1456,0.0
65,6.9578,histogram,pid,0,1,0,0.1944,159.2069,10.9841,307.4298,-0.7931,-0.8066,-0.0369,STOP,-0.0198,-0.0176,0.0005,0.0,0.0,52.8461,20.5282,48.7135,0.4332,1.0512,0.3911,1.1259,0.0676,4.5045,0.1394,11.6695
66,6.978,histogram,pid,1,1,0,0.1944,159.1674,10.9851,307.3498,-0.8326,-0.8144,-0.0211,STRAIGHT,-0.0208,-0.0003,0.0,71.2639,73.1656,34.2289,40.5534,24.6588,0.5867,1.2229,0.5275,1.6689,0.0758,5.8918,0.2426,0.0
67,7.0043,histogram,pid,1,1,0,0.1944,159.1674,10.9851,307.3498,-0.8326,-0.8198,-0.0213,STRAIGHT,-0.0208,-0.0005,0.0,71.2525,73.1717,60.5537,24.879,40.1946,0.4927,1.9554,0.6918,1.8854,0.0475,6.4998,0.3437,0.0
68,7.029,histogram,pid,1,1,0,0.1958,159.1545,10.9437,307.3652,-0.8455,-0.8276,-0.022,STRAIGHT,-0.0211,-0.0007,-0.0002,71.2105,73.1944,46.9092,26.3258,37.9855,0.4628,1.104,0.4218,1.2456,0.0581,6.6131,0.358,0.0
69,7.064,histogram,pid,1,1,0,0.1958,159.1486,10.9319,307.3652,-0.8514,-0.8347,-0.0224,STRAIGHT,-0.0213,-0.0009,-0.0002,71.1893,73.2058,31.4036,20.3065,49.2454,0.4385,1.1124,0.4074,1.3768,0.0528,4.5418,0.1495,9.8296
