frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
38,1.9455,histogram,pid,0,1,0,0.1278,156.4988,5.5845,307.4131,-3.5012,-3.2937,-0.1416,STOP,-0.0875,-0.0517,-0.0024,0.0,0.0,40.9856,60.9409,16.4093,0.4224,1.0049,0.3902,1.98,0.0508,3.6491,0.1509,0.0
39,1.9613,histogram,pid,0,1,0,0.1167,156.8697,5.8074,307.932,-3.1303,-3.2446,-0.1231,STOP,-0.0783,-0.0521,0.0073,0.0,0.0,24.9974,15.4614,64.6773,0.4397,1.0145,0.3947,1.3444,0.0805,4.5423,0.1424,0.0
40,2.029,histogram,pid,0,1,0,0.1167,156.8697,5.8074,307.932,-3.1303,-3.2103,-0.1258,STOP,-0.0783,-0.0526,0.0051,0.0,0.0,44.0633,16.3875,61.0223,0.4417,2.5893,0.5706,2.8857,0.0492,4.0404,0.1516,42.1944
41,2.0464,histogram,pid,0,1,0,0.1139,156.9971,6.0776,307.9166,-3.0029,-3.1481,-0.1254,STOP,-0.0751,-0.0546,0.0043,0.0,0.0,45.5029,69.5845,14.371,0.5204,1.0675,0.4007,1.2688,0.0479,3.6677,0.149,0.0
42,2.0624,histogram,pid,0,1,0,0.1208,156.6958,5.944,307.4477,-3.3042,-3.1949,-0.1422,STOP,-0.0826,-0.055,-0.0045,0.0,0.0,29.2998,14.9983,66.6742,0.4327,1.1834,0.4364,1.281,0.0514,4.5699,0.1431,0.0
43,2.1248,histogram,pid,0,1,0,0.1208,156.6958,5.944,307.4477,-3.3042,-3.2277,-0.1413,STOP,-0.0826,-0.0555,-0.0032,0.0,0.0,44.6295,16.3792,61.0529,0.4329,1.1209,0.4047,1.2682,0.0495,3.6524,0.1405,39.9165
44,2.1409,histogram,pid,0,1,0,0.1222,156.7748,6.1365,307.4131,-3.2252,-3.2269,-0.1398,STOP,-0.0806,-0.0574,-0.0018,0.0,0.0,46.6178,62.6783,15.9545,0.4341,1.0846,0.3901,1.657,0.0457,3.7831,0.1448,0.0
45,2.1573,histogram,pid,0,1,0,0.1306,156.6719,5.896,307.4477,-3.3281,-3.2573,-0.1448,STOP,-0.0832,-0.0579,-0.0037,0.0,0.0,29.673,15.7613,63.4467,0.4642,1.0415,0.4115,1.2997,0.0563,4.7243,0.161,0.0
46,2.2221,histogram,pid,0,1,0,0.1306,156.6719,5.896,307.4477,-3.3281,-3.2786,-0.1442,STOP,-0.0832,-0.0585,-0.0026,0.0,0.0,46.1979,16.5757,60.3293,0.4588,1.0848,0.4327,1.8518,0.0543,4.0349,0.1604,42.1679
47,2.2385,histogram,pid,0,1,0,0.1181,156.6377,5.8623,307.4131,-3.3623,-3.3037,-0.1466,STOP,-0.0841,-0.0605,-0.002,0.0,0.0,44.9996,65.1485,15.3496,0.4306,1.2363,0.4467,1.4322,0.0515,3.9227,0.159,0.0
48,2.2544,histogram,pid,0,1,0,0.1292,156.7552,6.0627,307.4477,-3.2448,-3.286,-0.1407,STOP,-0.0811,-0.061,0.0014,0.0,0.0,26.804,15.8258,63.1878,0.4514,1.1158,0.4494,1.2356,0.0524,4.2286,0.1554,0.0
49,2.3223,histogram,pid,0,1,0,0.1292,156.7552,6.0627,307.4477,-3.2448,-3.2736,-0.1416,STOP,-0.0811,-0.0615,0.001,0.0,0.0,43.5578,16.3225,61.2653,0.4364,2.1631,0.4395,0.8696,0.0523,3.9761,0.1837,43.738
