frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
93,2.8538,histogram,pid,0,1,0,0.0708,156.6543,6.323,306.9856,-3.3457,-3.3455,-0.1706,STOP,-0.0836,-0.0876,0.0007,0.0,0.0,29.0282,15.6144,64.0433,0.6873,1.134,0.4292,1.2594,0.0466,4.0483,0.1603,0.0
94,2.8907,histogram,pid,0,1,0,0.0708,156.6527,6.323,306.9824,-3.3473,-3.3461,-0.1714,STOP,-0.0837,-0.0881,0.0004,0.0,0.0,26.0843,16.0048,62.4813,0.4414,4.6531,0.4679,1.3611,0.053,4.5112,0.1466,11.3843
95,2.9083,histogram,pid,0,1,0,0.0681,156.737,6.4915,306.9824,-3.263,-3.3212,-0.1696,STOP,-0.0816,-0.0892,0.0012,0.0,0.0,26.6629,36.6517,27.2838,0.4988,1.176,0.4183,2.6539,0.063,4.5387,0.158,0.0
96,2.9256,histogram,pid,0,1,0,0.0681,156.737,6.4915,306.9824,-3.263,-3.3037,-0.1706,STOP,-0.0816,-0.0898,0.0008,0.0,0.0,43.9448,18.8308,53.1045,0.4209,1.4032,0.4501,1.3252,0.0572,4.2221,0.1528,0.0
97,2.958,histogram,pid,0,1,0,0.0736,156.6756,6.3687,306.9824,-3.3244,-3.3099,-0.1743,STOP,-0.0831,-0.0903,-0.0008,0.0,0.0,25.6349,16.2495,61.5405,0.4367,1.1021,0.4504,1.3027,0.1108,4.6111,0.2006,10.8731
98,2.9739,histogram,pid,0,1,0,0.0792,156.0146,6.2591,305.7701,-3.9854,-3.5126,-0.1994,STOP,-0.0996,-0.0915,-0.0082,0.0,0.0,23.7453,32.4804,30.7878,0.4442,0.7682,0.4082,0.8482,0.056,4.857,0.1753,0.0
99,2.9907,histogram,pid,0,1,0,0.0792,156.0146,6.2591,305.7701,-3.9854,-3.6544,-0.1975,STOP,-0.0996,-0.0921,-0.0058,0.0,0.0,40.5514,16.4682,60.7233,0.4866,0.9674,0.4438,1.3272,0.0682,4.4091,0.1442,0.0
100,3.0223,histogram,pid,0,1,0,0.0708,156.7436,6.5048,306.9824,-3.2564,-3.535,-0.161,STOP,-0.0814,-0.0926,0.013,0.0,0.0,31.6259,16.0226,62.4119,0.4944,1.1346,0.4734,1.4444,0.08,5.518,0.1468,9.9683
101,3.0398,histogram,pid,0,1,0,0.0708,155.6821,6.5246,304.8396,-4.3179,-3.7699,-0.2054,STOP,-0.1079,-0.0939,-0.0036,0.0,0.0,29.7876,31.3805,31.867,0.4183,2.2247,0.4485,1.3281,0.0779,4.9527,0.1459,0.0
102,3.0574,histogram,pid,0,1,0,0.0708,155.6821,6.5246,304.8396,-4.3179,-3.9343,-0.2051,STOP,-0.1079,-0.0946,-0.0025,0.0,0.0,47.4296,18.5395,53.939,0.4172,2.1143,0.4526,1.0912,0.0649,4.4175,0.1687,0.0
103,3.09,histogram,pid,0,1,0,0.0681,156.0867,6.4033,305.7701,-3.9133,-3.928,-0.1861,STOP,-0.0978,-0.0953,0.007,0.0,0.0,33.7066,17.285,57.8538,0.4462,1.1608,0.4405,3.0708,0.0534,4.2845,0.1559,9.138
104,3.1077,histogram,pid,0,1,0,0.0708,156.704,6.4224,306.9856,-3.296,-3.7384,-0.1667,STOP,-0.0824,-0.0963,0.012,0.0,0.0,37.9631,32.8101,30.4784,0.5151,1.1058,0.4206,1.2194,0.0518,5.4962,0.1453,0.0
105,3.1244,histogram,pid,0,1,0,0.0708,156.704,6.4224,306.9856,-3.296,-3.6057,-0.1708,STOP,-0.0824,-0.0968,0.0084,0.0,0.0,54.6655,17.1708,58.2382,0.4409,1.0415,0.419,1.8332,0.0691,4.4696,0.1552,0.0
106,3.1575,histogram,pid,0,1,0,0.0722,156.1236,6.4772,305.7701,-3.8764,-3.6869,-0.2015,STOP,-0.0969,-0.0974,-0.0072,0.0,0.0,31.4022,16.6374,60.1057,0.4495,1.131,0.4486,1.4671,0.0526,5.026,0.1681,10.8556
107,3.1744,histogram,pid,0,1,0,0.0681,156.6939,6.4054,306.9824,-3.3061,-3.5726,-0.1798,STOP,-0.0827,-0.0985,0.0013,0.0,0.0,24.8435,33.5343,29.8202,0.421,1.1104,0.8041,1.7571,0.0496,4.0723,0.1492,0.0
108,3.1906,histogram,pid,0,1,0,0.0708,156.6851,6.3846,306.9856,-3.3149,-3.4953,-0.1811,STOP,-0.0829,-0.099,0.0007,0.0,0.0,25.1054,16.0889,62.1545,0.4385,1.0863,0.4379,1.5121,0.0716,4.5448,0.162,0.0
109,3.222,histogram,pid,0,1,0,0.0708,156.6851,6.3846,306.9856,-3.3149,-3.4412,-0.1819,STOP,-0.0829,-0.0995,0.0005,0.0,0.0,42.7392,16.9821,58.8855,0.4422,2.7233,0.4492,1.1248,0.0549,3.9734,0.15,9.6394
110,3.2378,histogram,pid,0,1,0,0.0806,156.6011,6.2197,306.9824,-3.3989,-3.4285,-0.1861,STOP,-0.085,-0.1005,-0.0007,0.0,0.0,38.3844,30.9859,32.2727,0.4366,1.1374,0.5302,1.2417,0.0845,4.0148,0.1509,0.0
111,3.2531,histogram,pid,0,1,0,0.075,156.6092,6.236,306.9824,-3.3908,-3.4172,-0.186,STOP,-0.0848,-0.101,-0.0003,0.0,0.0,24.9928,15.249,65.5782,0.4238,1.1014,0.4366,1.5648,0.0516,3.9031,0.1684,0.0
112,3.2842,histogram,pid,0,1,0,0.075,156.6092,6.236,306.9824,-3.3908,-3.4093,-0.1864,STOP,-0.0848,-0.1015,-0.0002,0.0,0.0,40.8809,16.1025,62.102,0.4442,1.0969,0.4674,1.0914,0.0715,4.1064,0.1577,9.6443
113,3.3028,histogram,pid,0,1,0,0.0694,156.7771,6.5719,306.9824,-3.2229,-3.3534,-0.1811,STOP,-0.0806,-0.1024,0.0019,0.0,0.0,46.4914,31.261,31.9887,0.4483,1.0167,0.5547,3.7765,0.0402,3.9196,0.2149,0.0
114,3.319,histogram,pid,0,1,0,0.075,156.6488,6.3152,306.9824,-3.3512,-3.3527,-0.1881,STOP,-0.0838,-0.103,-0.0013,0.0,0.0,21.0578,18.1625,55.0584,0.4812,1.0208,0.4034,1.1574,0.0554,4.8274,0.1479,0.0
115,3.3519,histogram,pid,0,1,0,0.075,156.6488,6.3152,306.9824,-3.3512,-3.3523,-0.1882,STOP,-0.0838,-0.1035,-0.0009,0.0,0.0,37.3743,16.549,60.4265,0.4408,1.0315,0.4611,1.1347,0.0578,4.5057,0.1867,10.7483
116,3.3698,histogram,pid,0,1,0,0.0708,156.6897,6.3971,306.9824,-3.3103,-3.3397,-0.1875,STOP,-0.0828,-0.1046,-0.0002,0.0,0.0,48.0518,33.9596,29.4468,0.4367,1.1302,0.425,2.3908,0.0515,3.8503,0.1499,0.0
117,3.3909,histogram,pid,0,1,0,0.0764,155.9719,6.1737,305.7701,-4.0281,-3.5462,-0.2224,STOP,-0.1007,-0.1052,-0.0165,0.0,0.0,30.8649,16.482,60.6722,0.4402,1.0806,0.4439,2.5009,0.052,8.284,0.2224,0.0
118,3.4227,histogram,pid,0,1,0,0.0736,156.7216,6.4608,306.9824,-3.2784,-3.4659,-0.1859,STOP,-0.082,-0.1058,0.0018,0.0,0.0,23.0525,21.0173,47.5798,0.555,1.0333,0.4372,1.2172,0.0564,4.7523,0.1933,11.2875
119,3.4385,histogram,pid,0,1,0,0.0778,156.6329,6.2835,306.9824,-3.3671,-3.4362,-0.1908,STOP,-0.0842,-0.1068,0.0002,0.0,0.0,19.0489,31.7288,31.5171,0.4809,1.0014,0.3913,1.2491,0.0521,4.4702,0.1746,0.0
120,3.454,histogram,pid,0,1,0,0.0778,156.6329,6.2835,306.9824,-3.3671,-3.4155,-0.1913,STOP,-0.0842,-0.1073,0.0002,0.0,0.0,34.615,15.9869,62.5511,0.5068,1.2798,0.4321,0.9724,0.0586,4.0129,0.1484,0.0
121,3.4892,histogram,pid,0,1,0,0.075,155.9918,6.2136,305.7701,-4.0082,-3.5933,-0.2231,STOP,-0.1002,-0.1079,-0.015,0.0,0.0,22.7308,15.951,62.6919,0.4845,1.0198,0.4478,1.35,0.0608,4.6583,0.2452,12.7731
122,3.5049,histogram,pid,0,1,0,0.0722,156.7138,6.4453,306.9824,-3.2862,-3.5011,-0.1939,STOP,-0.0822,-0.109,-0.0027,0.0,0.0,22.0387,34.9521,28.6105,0.4273,0.6585,0.4926,1.1388,0.0604,4.3272,0.1588,0.0
123,3.5202,histogram,pid,0,1,0,0.0722,156.7138,6.4453,306.9824,-3.2862,-3.4367,-0.1935,STOP,-0.0822,-0.1095,-0.0019,0.0,0.0,37.3981,15.6265,63.994,0.4371,1.0472,0.4646,1.0126,0.0541,3.8452,0.1584,0.0
124,3.5536,histogram,pid,0,1,0,0.075,156.6941,6.4057,306.9824,-3.3059,-3.3974,-0.1944,STOP,-0.0826,-0.11,-0.0018,0.0,0.0,26.5795,15.8493,63.0942,0.4816,1.079,0.5249,1.2246,0.0602,4.408,0.2623,10.9779
125,3.57,histogram,pid,0,1,0,0.0681,156.195,6.6199,305.7701,-3.805,-3.5197,-0.2132,STOP,-0.0951,-0.1112,-0.0069,0.0,0.0,27.8523,33.3422,29.992,0.436,1.0496,0.4293,1.2495,0.0573,4.2398,0.1414,0.0
126,3.5868,histogram,pid,0,1,0,0.0681,156.195,6.6199,305.7701,-3.805,-3.6053,-0.2117,STOP,-0.0951,-0.1118,-0.0048,0.0,0.0,44.629,16.5476,60.4316,0.494,1.1358,0.3987,1.2189,0.0829,4.3036,0.1519,0.0
127,3.6192,histogram,pid,0,1,0,0.0708,156.0875,6.4049,305.7701,-3.9125,-3.6975,-0.2161,STOP,-0.0978,-0.1123,-0.0059,0.0,0.0,30.5722,15.74,63.5324,0.5178,1.1155,0.4583,2.4582,0.0604,5.0966,0.1616,11.1123
128,3.6383,histogram,pid,1,1,0,0.0806,156.6255,6.2686,306.9824,-3.3745,-3.6006,-0.0854,LEFT,-0.0844,-0.001,0.0,65.1318,72.8184,28.4831,33.0104,30.2935,0.5046,1.1588,0.4836,1.8358,0.067,5.8361,0.2473,0.0
129,3.6593,histogram,pid,1,1,0,0.0806,156.6255,6.2686,306.9824,-3.3745,-3.5328,-0.0861,LEFT,-0.0844,-0.0017,0.0,65.0951,72.8397,49.4842,20.3691,49.0939,0.4494,1.265,0.6453,1.5964,0.0553,6.1328,0.2875,0.0
130,3.7072,histogram,pid,1,1,0,0.0708,156.0842,6.3983,305.7701,-3.9158,-3.6477,-0.1098,LEFT,-0.0979,-0.0025,-0.0095,63.7395,73.6245,39.5076,21.4596,46.5992,0.4985,2.1011,0.4593,1.3628,0.0587,11.551,0.2314,14.9394
131,3.7254,histogram,pid,1,1,0,0.1083,156.2749,6.0602,306.4896,-3.7251,-3.6709,-0.1023,LEFT,-0.0931,-0.0041,-0.0051,64.1667,73.3772,21.9751,46.8985,21.3226,0.4375,1.0095,0.4093,1.6852,0.0783,4.8735,0.1526,0.0
132,3.7411,histogram,pid,1,1,0,0.1083,156.2749,6.0602,306.4896,-3.7251,-3.6872,-0.1014,LEFT,-0.0931,-0.0047,-0.0036,64.2202,73.3462,37.6917,16.9009,59.1686,0.4278,1.3616,0.4115,1.3575,0.0537,3.8046,0.1537,0.0
133,3.7755,histogram,pid,1,1,0,0.1458,156.4064,6.6481,306.1647,-3.5936,-3.6591,-0.0944,LEFT,-0.0898,-0.0052,0.0006,64.6165,73.1168,26.1536,15.773,63.3996,0.448,1.1395,0.591,1.4968,0.0816,4.7094,0.1961,12.2409
134,3.793,histogram,pid,1,1,0,0.1306,156.3569,6.523,306.1909,-3.6431,-3.6543,-0.0976,LEFT,-0.0911,-0.0064,-0.0001,64.4377,73.2203,25.927,34.2194,29.2232,0.4433,1.0544,0.4714,1.4956,0.0553,5.7323,0.1652,0.0
135,3.8087,histogram,pid,1,1,0,0.1306,156.3569,6.523,306.1909,-3.6431,-3.6509,-0.0982,LEFT,-0.0911,-0.007,-0.0001,64.405,73.2392,41.6011,17.7247,56.4185,0.437,1.0043,0.3944,1.4965,0.0533,3.8216,0.1754,0.0
136,3.8398,histogram,pid,1,1,0,0.1153,156.4214,6.2604,306.5824,-3.5786,-3.6292,-0.0954,LEFT,-0.0895,-0.0075,0.0015,64.5594,73.1498,30.9771,15.2427,65.6053,0.441,1.0266,0.4324,2.6697,0.0477,5.473,0.1532,9.2363
137,3.8567,histogram,pid,1,1,0,0.1583,156.8219,6.0983,307.5456,-3.1781,-3.4939,-0.082,LEFT,-0.0795,-0.0085,0.0059,65.3248,72.7067,29.4166,31.2433,32.0068,0.4381,1.026,0.4544,2.4311,0.052,4.4621,0.1552,0.0
138,3.8718,histogram,pid,1,1,0,0.1583,156.8219,6.0983,307.5456,-3.1781,-3.3991,-0.0843,LEFT,-0.0795,-0.009,0.0041,65.1951,72.7818,44.541,17.1072,58.4549,0.4431,1.0152,0.4032,1.2356,0.0564,3.7234,0.1557,0.0
139,3.9,histogram,pid,1,1,0,0.1361,156.7413,6.3415,307.1412,-3.2587,-3.357,-0.09,LEFT,-0.0815,-0.0094,0.0008,64.8681,72.9711,29.059,14.8525,67.3286,0.4399,1.0687,0.4431,2.0628,0.0506,4.2087,0.1535,9.3568
140,3.9153,histogram,pid,1,1,0,0.0931,156.0029,5.5629,306.4429,-3.9971,-3.549,-0.1196,LEFT,-0.0999,-0.0105,-0.0091,63.1852,73.9454,24.7203,28.4222,35.1838,0.4326,1.0404,0.3858,1.3061,0.0732,3.748,0.1569,0.0
141,3.9312,histogram,pid,1,1,0,0.0931,156.0029,5.5629,306.4429,-3.9971,-3.6835,-0.1174,LEFT,-0.0999,-0.0111,-0.0064,63.3091,73.8737,40.704,15.2271,65.6722,0.4204,0.986,0.3894,2.3066,0.0523,3.6352,0.1529,0.0
142,3.9638,histogram,pid,1,1,0,0.1028,156.7911,5.9374,307.6448,-3.2089,-3.5411,-0.0782,STRAIGHT,-0.0802,-0.0115,0.0136,65.5427,72.5805,28.6196,16.3739,61.0727,0.4176,2.8572,0.456,1.2564,0.0518,4.1296,0.1435,9.6738
143,3.9813,histogram,pid,1,1,0,0.0736,156.695,5.3166,308.0734,-3.305,-3.4703,-0.0868,LEFT,-0.0826,-0.0126,0.0084,65.0532,72.8639,29.2617,32.5533,30.7189,0.475,1.1814,0.4657,1.4374,0.0793,5.1616,0.1736,0.0
144,3.998,histogram,pid,1,1,0,0.0736,156.695,5.3166,308.0734,-3.305,-3.4207,-0.0899,LEFT,-0.0826,-0.0131,0.0059,64.8785,72.9651,45.9916,17.6854,56.5438,0.4489,1.2091,0.4606,1.4865,0.0605,4.2147,0.1594,0.0
145,4.0323,histogram,pid,1,1,0,0.0458,156.5224,4.8194,308.2255,-3.4776,-3.4377,-0.1004,LEFT,-0.0869,-0.0136,0.0002,64.2773,73.3132,29.6549,16.4473,60.8004,0.4637,1.2407,0.5843,1.5199,0.0757,5.3262,0.1584,11.3074
146,4.0507,histogram,pid,1,1,0,0.0472,156.7287,4.4399,309.0175,-3.2713,-3.3878,-0.0941,LEFT,-0.0818,-0.0147,0.0024,64.636,73.1055,31.3131,34.4409,29.0352,0.6383,3.184,0.4228,1.8163,0.0623,3.5675,0.1525,0.0
147,4.0655,histogram,pid,1,1,0,0.0389,157.2975,4.2904,310.3045,-2.7025,-3.1822,-0.0689,STRAIGHT,-0.0676,-0.0151,0.0138,66.071,72.2747,22.2969,17.6068,56.7963,0.4308,1.0568,0.4001,1.1374,0.0597,3.8136,0.1525,0.0
148,4.0959,histogram,pid,1,1,0,0.0389,157.2975,4.2904,310.3045,-2.7025,-3.0383,-0.0734,STRAIGHT,-0.0676,-0.0155,0.0096,65.8141,72.4234,39.8295,14.8313,67.4249,0.4432,1.1574,0.5229,2.4523,0.0524,4.8335,0.2094,8.9743
149,4.1123,histogram,pid,1,1,0,0.0764,157.2278,4.9552,309.5005,-2.7722,-2.9585,-0.0797,STRAIGHT,-0.0693,-0.0163,0.0059,65.456,72.6307,33.4856,30.6714,32.6036,1.2059,1.0092,0.4005,1.4795,0.0555,4.0897,0.148,0.0
150,4.1277,histogram,pid,1,1,0,0.0583,157.1919,5.2216,309.1621,-2.8081,-2.9134,-0.0836,LEFT,-0.0702,-0.0167,0.0033,65.232,72.7604,23.4208,16.045,62.3248,0.4376,1.0448,0.4344,1.3039,0.0653,4.0883,0.2127,0.0
151,4.1591,histogram,pid,1,1,0,0.0583,157.1919,5.2216,309.1621,-2.8081,-2.8818,-0.0851,LEFT,-0.0702,-0.0172,0.0023,65.1508,72.8074,40.2236,16.6129,60.194,0.7706,1.0549,0.4314,1.3907,0.0721,3.9251,0.1813,9.3791
152,4.1765,histogram,pid,1,1,0,0.1264,157.7015,6.2887,309.1142,-2.2985,-2.7068,-0.0676,STRAIGHT,-0.0575,-0.0178,0.0077,66.1488,72.2296,39.5965,31.1694,32.0828,0.4759,2.653,0.4885,1.1794,0.0674,3.6596,0.1469,0.0
153,4.1912,histogram,pid,1,1,0,0.1236,157.2148,6.5833,307.8463,-2.7852,-2.7303,-0.0937,LEFT,-0.0696,-0.0183,-0.0058,64.6601,73.0915,21.2412,16.2878,61.3955,0.4444,1.017,0.3976,1.0126,0.0574,3.9877,0.1673,0.0
154,4.2199,histogram,pid,1,1,0,0.1236,157.2148,6.5833,307.8463,-2.7852,-2.7468,-0.0923,LEFT,-0.0696,-0.0187,-0.004,64.7368,73.0471,36.0491,14.9297,66.9808,0.4671,1.0152,0.3962,1.1856,0.0552,3.7612,0.1532,9.1051
155,4.2368,histogram,pid,1,1,0,0.1347,157.8475,7.1017,308.5932,-2.1525,-2.5685,-0.0677,STRAIGHT,-0.0538,-0.0192,0.0054,66.1433,72.2328,38.6711,28.8361,34.6788,0.4506,1.123,0.4329,2.2995,0.0513,4.3617,0.17,0.0
156,4.2511,histogram,pid,1,1,0,0.1264,156.9634,6.2173,307.7095,-3.0366,-2.7089,-0.1121,LEFT,-0.0759,-0.0197,-0.0165,63.6116,73.6985,18.7469,16.3885,61.0183,0.4374,1.004,0.3954,1.2241,0.0552,3.6185,0.1598,0.0
157,4.2807,histogram,pid,1,1,0,0.1264,156.9634,6.2173,307.7095,-3.0366,-2.8072,-0.1076,LEFT,-0.0759,-0.0201,-0.0115,63.8688,73.5496,35.5791,14.9086,67.0756,0.8463,1.2093,1.4903,1.4031,0.0433,3.7201,0.1675,8.9759
158,4.2999,histogram,pid,1,1,0,0.1236,157.4353,6.9856,307.885,-2.5647,-2.7345,-0.087,LEFT,-0.0641,-0.0208,-0.002,65.0432,72.8697,37.6575,29.2348,34.2058,0.4613,1.0553,0.4451,5.4227,0.0449,3.9317,0.1774,0.0
159,4.3152,histogram,pid,1,1,0,0.1194,157.2282,6.552,307.9044,-2.7718,-2.7457,-0.0961,LEFT,-0.0693,-0.0213,-0.0054,64.5244,73.1701,20.3825,19.2851,51.8535,0.4424,1.0857,0.5165,0.905,0.0598,4.2387,0.2036,0.0
160,4.3501,histogram,pid,1,1,0,0.1194,157.2282,6.552,307.9044,-2.7718,-2.7535,-0.0948,LEFT,-0.0693,-0.0217,-0.0038,64.5946,73.1294,39.0191,15.3626,65.0933,0.5051,1.75,0.4931,1.8365,0.0574,5.8399,0.1696,10.6108
161,4.3655,histogram,pid,1,1,0,0.0792,156.4906,5.2817,307.6994,-3.5094,-2.9803,-0.1211,LEFT,-0.0877,-0.0229,-0.0105,63.0968,73.9966,30.2425,35.416,28.2358,0.4459,1.2063,0.4532,0.9742,0.0535,3.6736,0.1953,0.0
162,4.3817,histogram,pid,1,1,0,0.0972,157.1337,5.7406,308.5269,-2.8663,-2.9461,-0.0863,LEFT,-0.0717,-0.0233,0.0087,65.0833,72.8465,25.3193,15.0416,66.4822,0.4575,1.0174,0.4722,1.1907,0.0725,4.6981,0.237,0.0
163,4.4157,histogram,pid,1,1,0,0.0972,157.1337,5.7406,308.5269,-2.8663,-2.9221,-0.0893,LEFT,-0.0717,-0.0238,0.0061,64.9089,72.9475,44.5936,16.6954,59.8966,2.3144,2.4588,0.4931,1.2526,0.0661,3.9884,0.1473,9.2903
164,4.432,histogram,pid,1,1,0,0.0708,156.825,5.0951,308.5548,-3.175,-2.998,-0.1033,LEFT,-0.0794,-0.0248,0.0009,64.114,73.4077,38.0374,34.2376,29.2077,0.4598,1.0633,0.4483,1.497,0.0537,3.9046,0.1729,0.0
165,4.4501,histogram,pid,1,1,0,0.0514,156.4995,5.4291,307.57,-3.5005,-3.1487,-0.1197,LEFT,-0.0875,-0.0253,-0.0069,63.1765,73.9505,30.4858,16.2446,61.5588,0.4963,1.2592,0.4726,1.7791,0.0542,4.9859,0.2876,0.0
166,4.4831,histogram,pid,1,1,0,0.0514,156.4995,5.4291,307.57,-3.5005,-3.2543,-0.1183,LEFT,-0.0875,-0.0259,-0.0048,63.2587,73.9028,48.4201,19.0366,52.5303,0.4815,1.0986,0.4669,1.643,0.0565,4.2825,0.1606,10.5406
167,4.4986,histogram,pid,1,1,0,0.0597,157.0747,4.8057,309.3437,-2.9253,-3.1556,-0.0965,LEFT,-0.0731,-0.0268,0.0035,64.5021,73.183,41.2862,31.4826,31.7636,0.5004,1.0767,0.4314,1.2203,0.0529,3.8093,0.1604,0.0
168,4.5158,histogram,pid,1,1,0,0.0903,158.0261,5.534,310.5182,-1.9739,-2.8011,-0.0514,STRAIGHT,-0.0493,-0.0271,0.025,67.0675,71.6978,32.1707,15.8171,63.2226,0.512,1.1056,0.4227,1.3273,0.056,5.2232,0.1517,0.0
169,4.5502,histogram,pid,1,1,0,0.0903,158.0261,5.534,310.5182,-1.9739,-2.5529,-0.0593,STRAIGHT,-0.0493,-0.0274,0.0175,66.6219,71.9558,48.7509,17.4155,57.4202,0.4822,1.0748,0.4207,1.4635,0.052,4.1518,0.2625,12.4115
170,4.5655,histogram,pid,1,1,0,0.0569,160.752,6.9103,314.5937,0.752,-1.5615,0.0341,STRAIGHT,0.0188,-0.0272,0.0425,71.1263,68.0547,20.558,33.787,29.5972,0.4444,1.1647,0.4326,1.1837,0.0542,3.8277,0.1419,0.0
171,4.5846,histogram,pid,1,1,0,0.0569,160.752,6.9103,314.5937,0.752,-0.8674,0.0215,STRAIGHT,0.0188,-0.0271,0.0297,70.7091,68.7753,39.6894,15.1999,65.7899,0.873,4.0685,0.4602,1.6938,0.0684,3.8471,0.1648,0.0
172,4.6158,histogram,pid,1,1,1,0.2733,160.1649,8.7326,,0.1649,-0.5577,-0.0138,STRAIGHT,0.0041,-0.027,0.0091,69.2142,70.4549,23.6592,18.815,53.149,0.4288,1.1626,0.4676,1.5258,0.0539,3.6475,0.1864,9.524
173,4.6301,histogram,pid,1,1,1,0.2733,160.1649,8.7326,,0.1649,-0.3409,-0.0165,STRAIGHT,0.0041,-0.027,0.0064,69.0609,70.5437,54.0717,31.2739,31.9755,0.4645,1.0603,0.4049,1.2279,0.0777,3.1723,0.2007,0.0
174,4.6492,histogram,pid,1,1,0,0.025,161.8858,10.2959,313.4756,1.8858,0.3271,0.0653,STRAIGHT,0.0471,-0.0267,0.0449,72.1548,66.2781,32.8081,15.9791,62.5819,0.7982,1.2704,0.4457,1.2788,0.0752,5.6833,0.1753,0.0
175,4.6791,histogram,pid,1,1,1,0.2508,161.4689,10.0287,,1.4689,0.6696,0.0329,STRAIGHT,0.0367,-0.0265,0.0226,71.0853,68.1255,17.0472,17.8071,56.1573,0.4569,1.0386,0.5398,1.2572,0.0525,3.687,0.1915,10.9663
176,4.6941,histogram,pid,1,1,1,0.145,160.9345,9.4943,,0.9345,0.7491,0.0062,STRAIGHT,0.0234,-0.0262,0.0091,70.2056,69.6449,21.1811,29.606,33.7769,0.5171,1.0292,0.4057,1.606,0.0516,3.5532,0.159,0.0
177,4.7106,histogram,pid,1,1,1,0.145,160.9345,9.4943,,0.9345,0.8047,0.0036,STRAIGHT,0.0234,-0.0261,0.0063,70.1201,69.7926,37.5472,14.6805,68.1176,1.0531,1.2006,1.0197,1.8827,0.0469,3.5958,0.1816,0.0
178,4.7444,histogram,pid,1,1,0,0.0194,81.3701,10.1434,152.5968,-78.6299,-23.0257,-1.0,LEFT,-1.9657,-0.0261,-1.7652,67.5,100.0,21.4412,16.8601,59.3115,0.433,1.0885,0.4227,1.5035,0.0846,4.7142,0.1893,11.892
179,4.762,histogram,pid,1,1,0,0.0431,83.0694,9.8373,156.3015,-76.9306,-39.1971,-1.0,LEFT,-1.9233,-0.0261,-1.2168,67.5,100.0,26.5751,33.8746,29.5206,0.4404,1.0083,0.3948,2.7453,0.059,4.8908,0.2249,0.0
180,4.7814,histogram,pid,1,1,0,0.0431,83.0694,9.8373,156.3015,-76.9306,-50.5172,-1.0,LEFT,-1.9233,-0.0261,-0.8518,67.5,100.0,45.9018,17.8945,55.8832,0.4389,4.23,0.5304,1.2425,0.0609,4.5013,0.1778,0.0
181,4.8143,histogram,pid,1,1,0,0.0444,85.678,15.8222,155.5337,-74.322,-57.6586,-1.0,LEFT,-1.8581,-0.0261,-0.5454,67.5,100.0,33.0497,19.2317,51.9974,0.461,1.0589,0.5092,1.3187,0.0574,5.1282,0.198,11.1505
182,4.8319,histogram,pid,1,1,0,0.0486,83.9569,12.0539,155.8599,-76.0431,-63.174,-1.0,LEFT,-1.9011,-0.0261,-0.4015,67.5,100.0,30.2859,32.6392,30.638,0.4325,1.0765,0.4326,2.1487,0.0432,5.4675,0.1702,0.0
183,4.8526,histogram,pid,1,1,0,0.0486,83.9569,12.0539,155.8599,-76.0431,-67.0347,-1.0,LEFT,-1.9011,-0.0261,-0.2811,67.5,100.0,51.0615,19.4366,51.4494,0.4453,1.0417,0.5572,3.9806,0.0539,4.8532,0.2179,0.0
184,4.8841,histogram,pid,1,1,0,0.0292,82.4746,11.9667,152.9824,-77.5254,-70.1819,-1.0,LEFT,-1.9381,-0.0261,-0.2257,67.5,100.0,35.8423,19.2218,52.0243,0.5502,1.5549,0.7726,2.4011,0.0485,4.1137,0.1653,9.4556
185,4.9006,histogram,pid,1,1,0,0.0986,85.4118,11.839,158.9846,-74.5882,-71.5038,-1.0,LEFT,-1.8647,-0.0261,-0.1228,67.5,100.0,35.0178,31.3349,31.9133,0.4252,0.9857,0.5379,1.5587,0.0542,4.8608,0.1718,0.0
186,4.9176,histogram,pid,1,1,0,0.1444,84.6323,12.0546,157.2099,-75.3677,-72.663,-1.0,LEFT,-1.8842,-0.0261,-0.1029,67.5,100.0,27.562,17.2631,57.9269,0.4484,1.0277,0.4665,1.4448,0.0548,4.6582,0.175,0.0
187,4.9491,histogram,pid,1,1,0,0.1444,84.6323,12.0546,157.2099,-75.3677,-73.4744,-1.0,LEFT,-1.8842,-0.0261,-0.072,67.5,100.0,43.6638,16.6652,60.0053,0.415,1.0993,0.4297,1.2946,0.0581,4.2784,0.1698,9.3886
188,4.966,histogram,pid,1,1,0,0.0153,83.1264,12.1266,154.1262,-76.8736,-74.4942,-1.0,LEFT,-1.9218,-0.0261,-0.0683,67.5,100.0,42.1752,31.5706,31.6751,0.4307,1.1206,0.9467,1.284,0.0518,4.4663,0.1754,0.0
189,4.9814,histogram,pid,1,1,1,0.1667,129.174,12.0039,,-30.826,-61.3937,0.2131,RIGHT,-0.7706,-0.0308,1.0145,77.0332,57.8518,25.5517,16.2542,61.5225,0.444,1.1352,0.4755,1.2816,0.0605,3.9181,0.1854,0.0
190,5.021,histogram,pid,1,1,1,0.1667,129.174,12.0039,,-30.826,-52.2234,-0.0982,LEFT,-0.7706,-0.0377,0.7102,64.4052,73.2391,49.35,23.9384,41.7738,0.4696,1.148,0.4381,1.3336,0.061,3.7525,0.1653,9.2932
