frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
70,3.1758,histogram,pid,0,1,0,0.0347,156.0116,4.8197,307.2035,-3.9884,-4.104,-0.1952,STOP,-0.0997,-0.0988,0.0034,0.0,0.0,42.6643,16.9367,59.0434,0.5124,1.122,0.4654,1.3153,0.0579,4.0612,0.1516,50.1675
71,3.1909,histogram,pid,0,1,0,0.0319,155.9036,4.6068,307.2005,-4.0964,-4.1017,-0.2023,STOP,-0.1024,-0.1016,0.0018,0.0,0.0,23.8405,73.051,13.6891,0.4273,1.0992,0.3942,1.2112,0.0471,3.9608,0.2326,0.0
72,3.2064,histogram,pid,0,1,0,0.0319,155.9036,4.6068,307.2005,-4.0964,-4.1001,-0.2034,STOP,-0.1024,-0.1023,0.0013,0.0,0.0,39.2857,16.222,61.6445,0.4503,1.0155,0.3916,0.9831,0.0506,3.6015,0.1396,0.0
73,3.2809,histogram,pid,0,1,0,0.0278,155.8894,4.5753,307.2035,-4.1106,-4.1032,-0.2051,STOP,-0.1028,-0.1028,0.0005,0.0,0.0,24.2901,14.9228,67.0116,0.4758,1.025,0.3978,1.2123,0.0558,4.2075,0.159,53.1168
74,3.2984,histogram,pid,0,1,0,0.0264,155.6899,4.2058,307.174,-4.3101,-4.1653,-0.2142,STOP,-0.1078,-0.1058,-0.0006,0.0,0.0,24.5512,74.2114,13.475,0.7303,1.5246,0.4929,2.1834,0.0518,4.3585,0.1801,0.0
75,3.3148,histogram,pid,0,1,0,0.0306,155.7927,4.385,307.2005,-4.2073,-4.1779,-0.2099,STOP,-0.1052,-0.1065,0.0018,0.0,0.0,18.4908,17.3848,57.5214,0.4453,1.2186,0.4222,2.1363,0.0608,4.1178,0.2268,0.0
76,3.3905,histogram,pid,0,1,0,0.0306,155.7927,4.385,307.2005,-4.2073,-4.1867,-0.2112,STOP,-0.1052,-0.1072,0.0012,0.0,0.0,35.008,17.1767,58.2183,0.4254,1.087,0.4131,1.2175,0.0439,4.7174,0.1392,50.1208
77,3.4048,histogram,pid,0,1,0,0.0319,155.7261,4.2518,307.2005,-4.2739,-4.2129,-0.2165,STOP,-0.1068,-0.1102,0.0005,0.0,0.0,14.5426,74.7895,13.3709,0.4131,1.0843,0.3905,0.9776,0.0511,3.5941,0.1417,0.0
78,3.421,histogram,pid,0,1,0,0.0319,155.7261,4.2518,307.2005,-4.2739,-4.2312,-0.2173,STOP,-0.1068,-0.1108,0.0004,0.0,0.0,30.7988,14.5663,68.6514,0.4638,1.1444,0.8347,1.2655,0.0467,4.4392,0.147,0.0
79,3.5005,histogram,pid,0,1,0,0.0319,155.7261,4.2518,307.2005,-4.2739,-4.244,-0.2181,STOP,-0.1068,-0.1115,0.0003,0.0,0.0,46.8884,16.8792,59.2443,0.4261,1.1435,0.3937,1.256,0.0501,4.1057,0.1539,58.1301
80,3.5162,histogram,pid,0,1,0,0.0264,155.6807,4.1609,307.2005,-4.3193,-4.2666,-0.2227,STOP,-0.108,-0.1147,-0.0,0.0,0.0,28.2889,78.7618,12.6965,0.4464,1.1381,0.4038,1.5091,0.0534,4.1184,0.1691,0.0
81,3.532,histogram,pid,0,1,0,0.0264,155.6807,4.1609,307.2005,-4.3193,-4.2824,-0.2233,STOP,-0.108,-0.1153,-0.0,0.0,0.0,44.1091,16.5648,60.369,0.4479,1.0417,0.4538,1.044,0.0585,3.9214,0.1472,0.0
82,3.6093,histogram,pid,0,1,0,0.0181,155.5002,3.8264,307.174,-4.4998,-4.3476,-0.233,STOP,-0.1125,-0.116,-0.0045,0.0,0.0,28.6472,15.0866,66.2841,0.4367,1.0844,0.3981,2.4549,0.0535,4.5188,0.157,51.3594
83,3.6238,histogram,pid,0,1,0,0.0278,155.8103,4.4201,307.2005,-4.1897,-4.3003,-0.2254,STOP,-0.1047,-0.119,-0.0016,0.0,0.0,16.3294,77.0927,12.9714,0.4329,1.0507,0.4314,0.9866,0.0488,3.6533,0.1423,0.0
84,3.6409,histogram,pid,0,1,0,0.0278,155.8103,4.4201,307.2005,-4.1897,-4.2671,-0.2255,STOP,-0.1047,-0.1196,-0.0012,0.0,0.0,33.456,14.7194,67.9378,0.4527,1.0303,0.4316,3.5777,0.0389,3.5208,0.14,0.0
85,3.7178,histogram,pid,0,1,0,0.0278,155.8123,4.4506,307.174,-4.1877,-4.2433,-0.2257,STOP,-0.1047,-0.1202,-0.0008,0.0,0.0,19.9646,17.2181,58.0783,0.4378,1.0158,0.4363,1.2257,0.0604,4.0886,0.1643,55.9911
86,3.7371,histogram,pid,0,1,0,0.0222,155.6481,4.0958,307.2005,-4.3519,-4.2759,-0.2335,STOP,-0.1088,-0.1234,-0.0013,0.0,0.0,26.9085,76.8279,13.0161,0.449,1.1205,0.4596,5.1538,0.0373,3.9266,0.1554,0.0
87,3.7522,histogram,pid,0,1,0,0.0278,155.846,4.4852,307.2067,-4.154,-4.2393,-0.2251,STOP,-0.1039,-0.1241,0.0029,0.0,0.0,19.82,19.2113,52.0526,0.4313,1.036,0.4471,1.1054,0.0539,3.9292,0.1491,0.0
88,3.8304,histogram,pid,0,1,0,0.0278,155.846,4.4852,307.2067,-4.154,-4.2137,-0.2266,STOP,-0.1039,-0.1248,0.002,0.0,0.0,36.1028,16.0578,62.2751,0.4345,1.0175,0.4628,1.1965,0.0481,4.1071,0.1405,53.4561
89,3.8448,histogram,pid,0,1,0,0.0292,155.9734,4.7727,307.174,-4.0266,-4.1576,-0.2263,STOP,-0.1007,-0.1277,0.0021,0.0,0.0,17.2042,76.9593,12.9939,0.4318,1.0548,0.3944,1.0669,0.0528,3.59,0.1386,0.0
90,3.8624,histogram,pid,0,1,0,0.0292,155.9734,4.7727,307.174,-4.0266,-4.1183,-0.2274,STOP,-0.1007,-0.1282,0.0014,0.0,0.0,34.8162,14.5673,68.647,0.5667,1.081,1.3961,3.0635,0.0412,3.4192,0.14,0.0
91,3.9437,histogram,pid,0,1,0,0.0264,155.8353,4.4701,307.2005,-4.1647,-4.1322,-0.2349,STOP,-0.1041,-0.1289,-0.0019,0.0,0.0,21.708,17.7967,56.1902,0.4746,1.2512,0.407,1.2971,0.0597,4.253,0.1702,59.324
92,3.9611,histogram,pid,0,1,0,0.0153,155.4186,3.6368,307.2005,-4.5814,-4.267,-0.2502,STOP,-0.1145,-0.1324,-0.0032,0.0,0.0,38.5817,81.863,12.2155,0.833,2.0394,0.4297,1.3066,0.0517,4.0309,0.1452,0.0
93,3.9765,histogram,pid,0,1,0,0.0181,155.6027,4.005,307.2005,-4.3973,-4.3061,-0.2411,STOP,-0.1099,-0.1331,0.0019,0.0,0.0,22.0261,16.5758,60.3288,0.4455,1.0457,0.5102,1.1699,0.0719,4.1461,0.1618,0.0
94,4.0542,histogram,pid,0,1,0,0.0181,155.6027,4.005,307.2005,-4.3973,-4.3334,-0.2424,STOP,-0.1099,-0.1337,0.0013,0.0,0.0,37.2301,15.62,64.0205,0.4293,1.0429,0.4183,1.1445,0.0475,3.9837,0.1628,54.8099
